product_id,product_name,product_unit,product_price,supplier_id,category_id,supplier_name,supplier_contact,supplier_address,supplier_city,supplier_postal_code,supplier_country,supplier_phone,category_name,category_description,od_id,order_id,product_quantity,customer_id,employee_id,order_date,shipper_id,customer_name,customer_contact,customer_address,customer_city,customer_postal_code,customer_country,employee_last_name,employee_first_name,employee_birthdate,employee_photo,employee_notes,shipper_name,shipper_phone
72,"Mozzarella di Giovanni","24 - 200 g pkgs.",34.8,14,4,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323","Dairy Products",Cheeses,3,10248,5,90,5,1996-07-04,3,"Wilman Kala","Matti Karttunen","Keskuskatu 45",Helsinki,21240,Finland,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.","Federal Shipping","(503) 555-9931"
42,"Singaporean Hokkien Fried Mee","32 - 1 kg pkgs.",14,20,5,"Leka Trading","Chandra Leka","471 Serangoon Loop, Suite #402",Singapore,0512,Singapore,555-8787,Grains/Cereals,"Breads, crackers, pasta, and cereal",2,10248,10,90,5,1996-07-04,3,"Wilman Kala","Matti Karttunen","Keskuskatu 45",Helsinki,21240,Finland,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.","Federal Shipping","(503) 555-9931"
11,"Queso Cabrales","1 kg pkg.",21,5,4,"Cooperativa de Quesos Las Cabras","Antonio del Valle Saavedra","Calle del Rosal 4",Oviedo,33007,Spain,"(98) 598 76 54","Dairy Products",Cheeses,1,10248,12,90,5,1996-07-04,3,"Wilman Kala","Matti Karttunen","Keskuskatu 45",Helsinki,21240,Finland,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.","Federal Shipping","(503) 555-9931"
58,"Escargots de Bourgogne","24 pieces",13.25,27,8,"Escargots Nouveaux","Marie Delamare","22, rue H. Voiron",Montceau,71300,France,85.57.00.07,Seafood,"Seaweed and fish",338,10374,15,91,1,1996-12-05,3,Wolski,Zbyszek,"ul. Filtrowa 68",Walla,01-012,Poland,Davolio,Nancy,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.","Federal Shipping","(503) 555-9931"
31,"Gorgonzola Telino","12 - 100 g pkgs",12.5,14,4,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323","Dairy Products",Cheeses,337,10374,30,91,1,1996-12-05,3,Wolski,Zbyszek,"ul. Filtrowa 68",Walla,01-012,Poland,Davolio,Nancy,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.","Federal Shipping","(503) 555-9931"
75,"Rhonbrau Klosterbier","24 - 0.5 l bottles",7.75,12,1,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Beverages,"Soft drinks, coffees, teas, beers, and ales",500,10436,24,7,3,1997-02-05,2,"Blondel pere et fils","Frederique Citeaux","24, place Kleber",Strasbourg,67000,France,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","United Package","(503) 555-3199"
56,"Gnocchi di nonna Alice","24 - 250 g pkgs.",38,26,5,"Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",Salerno,84100,Italy,"(089) 6547665",Grains/Cereals,"Breads, crackers, pasta, and cereal",498,10436,40,7,3,1997-02-05,2,"Blondel pere et fils","Frederique Citeaux","24, place Kleber",Strasbourg,67000,France,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","United Package","(503) 555-3199"
64,"Wimmers gute Semmelknodel","20 bags x 4 pieces",33.25,12,5,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Grains/Cereals,"Breads, crackers, pasta, and cereal",499,10436,30,7,3,1997-02-05,2,"Blondel pere et fils","Frederique Citeaux","24, place Kleber",Strasbourg,67000,France,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","United Package","(503) 555-3199"
46,Spegesild,"4 - 450 g glasses",12,21,8,Lyngbysild,"Niels Petersen","Lyngbysild Fiskebakken 10",Lyngby,2800,Denmark,43844108,Seafood,"Seaweed and fish",497,10436,5,7,3,1997-02-05,2,"Blondel pere et fils","Frederique Citeaux","24, place Kleber",Strasbourg,67000,France,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","United Package","(503) 555-3199"
59,"Raclette Courdavault","5 kg pkg.",55,28,4,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06,"Dairy Products",Cheeses,438,10411,9,10,9,1997-01-10,3,"Bottom-Dollar Marketse","Elizabeth Lincoln","23 Tsawassen Blvd.",Tsawassen,"T2F 8M4",Canada,Dodsworth,Anne,1969-07-02,EmpID9.pic,"Anne has a BA degree in English from St. Lawrence College. She is fluent in French and German.","Federal Shipping","(503) 555-9931"
59,"Raclette Courdavault","5 kg pkg.",55,28,4,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06,"Dairy Products",Cheeses,435,10410,16,10,3,1997-01-10,3,"Bottom-Dollar Marketse","Elizabeth Lincoln","23 Tsawassen Blvd.",Tsawassen,"T2F 8M4",Canada,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","Federal Shipping","(503) 555-9931"
47,"Zaanse koeken","10 - 4 oz boxes",9.5,22,3,"Zaanse Snoepfabriek","Dirk Luchte","Verkoop Rijnweg 22",Zaandam,"9999 ZZ",Netherlands,"(12345) 1212",Confections,"Desserts, candies, and sweet breads",488,10431,30,10,4,1997-01-30,2,"Bottom-Dollar Marketse","Elizabeth Lincoln","23 Tsawassen Blvd.",Tsawassen,"T2F 8M4",Canada,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.","United Package","(503) 555-3199"
40,"Boston Crab Meat","24 - 4 oz tins",18.4,19,8,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",Boston,02134,USA,"(617) 555-3267",Seafood,"Seaweed and fish",487,10431,50,10,4,1997-01-30,2,"Bottom-Dollar Marketse","Elizabeth Lincoln","23 Tsawassen Blvd.",Tsawassen,"T2F 8M4",Canada,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.","United Package","(503) 555-3199"
44,"Gula Malacca","20 - 2 kg bags",19.45,20,2,"Leka Trading","Chandra Leka","471 Serangoon Loop, Suite #402",Singapore,0512,Singapore,555-8787,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",437,10411,40,10,9,1997-01-10,3,"Bottom-Dollar Marketse","Elizabeth Lincoln","23 Tsawassen Blvd.",Tsawassen,"T2F 8M4",Canada,Dodsworth,Anne,1969-07-02,EmpID9.pic,"Anne has a BA degree in English from St. Lawrence College. She is fluent in French and German.","Federal Shipping","(503) 555-9931"
41,"Jacks New England Clam Chowder","12 - 12 oz cans",9.65,19,8,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",Boston,02134,USA,"(617) 555-3267",Seafood,"Seaweed and fish",436,10411,25,10,9,1997-01-10,3,"Bottom-Dollar Marketse","Elizabeth Lincoln","23 Tsawassen Blvd.",Tsawassen,"T2F 8M4",Canada,Dodsworth,Anne,1969-07-02,EmpID9.pic,"Anne has a BA degree in English from St. Lawrence College. She is fluent in French and German.","Federal Shipping","(503) 555-9931"
33,Geitost,"500 g",2.5,15,4,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,"Dairy Products",Cheeses,434,10410,49,10,3,1997-01-10,3,"Bottom-Dollar Marketse","Elizabeth Lincoln","23 Tsawassen Blvd.",Tsawassen,"T2F 8M4",Canada,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","Federal Shipping","(503) 555-9931"
72,"Mozzarella di Giovanni","24 - 200 g pkgs.",34.8,14,4,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323","Dairy Products",Cheeses,496,10435,10,16,8,1997-02-04,2,"Consolidated Holdings","Elizabeth Brown","Berkeley Gardens 12 Brewery",London,"WX1 6LT",UK,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.","United Package","(503) 555-3199"
22,"Gustafs Knackebrod","24 - 500 g pkgs.",21,9,5,"PB Knackebrod AB","Lars Peterson","Kaloadagatan 13",Goteborg,"S-345 67",Sweden,"031-987 65 43",Grains/Cereals,"Breads, crackers, pasta, and cereal",495,10435,12,16,8,1997-02-04,2,"Consolidated Holdings","Elizabeth Brown","Berkeley Gardens 12 Brewery",London,"WX1 6LT",UK,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.","United Package","(503) 555-3199"
66,"Louisiana Hot Spiced Okra","24 - 8 oz jars",17,2,2,"New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934","New Orleans",70117,USA,"(100) 555-4822",Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",516,10442,60,20,3,1997-02-11,2,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","United Package","(503) 555-3199"
54,Tourtiere,"16 pies",7.45,25,6,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",Montreal,"H1J 1C3",Canada,"(514) 555-9022",Meat/Poultry,"Prepared meats",515,10442,80,20,3,1997-02-11,2,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","United Package","(503) 555-3199"
59,"Raclette Courdavault","5 kg pkg.",55,28,4,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06,"Dairy Products",Cheeses,485,10430,70,20,4,1997-01-30,1,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.","Speedy Express","(503) 555-9831"
56,"Gnocchi di nonna Alice","24 - 250 g pkgs.",38,26,5,"Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",Salerno,84100,Italy,"(089) 6547665",Grains/Cereals,"Breads, crackers, pasta, and cereal",484,10430,30,20,4,1997-01-30,1,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.","Speedy Express","(503) 555-9831"
11,"Queso Cabrales","1 kg pkg.",21,5,4,"Cooperativa de Quesos Las Cabras","Antonio del Valle Saavedra","Calle del Rosal 4",Oviedo,33007,Spain,"(98) 598 76 54","Dairy Products",Cheeses,514,10442,30,20,3,1997-02-11,2,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","United Package","(503) 555-3199"
33,Geitost,"500 g",2.5,15,4,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,"Dairy Products",Cheeses,444,10414,50,21,2,1997-01-14,3,"Familia Arquibaldo","Aria Cruz","Rua Oros, 92","Sao Paulo",05442-030,Brazil,Fuller,Andrew,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.","Federal Shipping","(503) 555-9931"
19,"Teatime Chocolate Biscuits","10 boxes x 12 pieces",9.2,8,3,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448",Confections,"Desserts, candies, and sweet breads",443,10414,18,21,2,1997-01-14,3,"Familia Arquibaldo","Aria Cruz","Rua Oros, 92","Sao Paulo",05442-030,Brazil,Fuller,Andrew,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.","Federal Shipping","(503) 555-9931"
62,"Tarte au sucre","48 pies",49.3,29,3,"Forets derables","Chantal Goulet","148 rue Chasseur",Ste-Hyacinthe,"J2S 7S8",Canada,"(514) 555-2955",Confections,"Desserts, candies, and sweet breads",431,10408,35,23,8,1997-01-08,1,"Folies gourmandes","Martine Rance","184, chaussee de Tournai",Lille,59000,France,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.","Speedy Express","(503) 555-9831"
54,Tourtiere,"16 pies",7.45,25,6,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",Montreal,"H1J 1C3",Canada,"(514) 555-9022",Meat/Poultry,"Prepared meats",430,10408,6,23,8,1997-01-08,1,"Folies gourmandes","Martine Rance","184, chaussee de Tournai",Lille,59000,France,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.","Speedy Express","(503) 555-9831"
